ROI,Behavior,Corr,p-value,nsamples
Left Crus I of cerebellar hemisphere,CBCL-aggr_behav_score,0.07752299617148356,0.6735326467353264,29
Left Crus I of cerebellar hemisphere,CBCL-anx_prob_score,0.03916010834871069,0.8321167883211679,29
Left Crus I of cerebellar hemisphere,CBCL-anxious_score,0.16385614493093023,0.38836116388361164,29
Left Crus I of cerebellar hemisphere,CBCL-attention_hyper_prob_score,0.05742644626504892,0.7689231076892311,29
Left Crus I of cerebellar hemisphere,CBCL-attention_prob_score,0.16607185123215804,0.3875612438756124,29
Left Crus I of cerebellar hemisphere,CBCL-conduct_prob_score,0.21578535826185904,0.267973202679732,29
Left Crus I of cerebellar hemisphere,CBCL-depressed_score,0.18552087577775098,0.33396660333966605,29
Left Crus I of cerebellar hemisphere,CBCL-depressive_prob_score,0.06710804097866337,0.7099290070992901,29
Left Crus I of cerebellar hemisphere,CBCL-externalizing_score,0.05918460957909273,0.7487251274872513,29
Left Crus I of cerebellar hemisphere,CBCL-internalizing_score,0.17493688165480417,0.35636436356364365,29
Left Crus I of cerebellar hemisphere,CBCL-obsessive_comp_prob_score,0.014428574982408066,0.9283071692830717,29
Left Crus I of cerebellar hemisphere,CBCL-oppo_def_prob_score,0.1107130722662295,0.5581441855814419,29
Left Crus I of cerebellar hemisphere,CBCL-rule_break_behav_score,0.15926877682412377,0.41235876412358763,29
Left Crus I of cerebellar hemisphere,CBCL-sluggish_cogn_tempo_score,0.02009895868972127,0.9095090490950904,29
Left Crus I of cerebellar hemisphere,CBCL-social_prob_score,0.1690564453381021,0.37076292370762925,29
Left Crus I of cerebellar hemisphere,CBCL-som_comp_score,0.004447903179378097,0.9759024097590241,29
Left Crus I of cerebellar hemisphere,CBCL-som_prob_score,-0.011736168922057326,0.9535046495350465,29
Left Crus I of cerebellar hemisphere,CBCL-stress_prob_score,0.0049567246316731765,0.9749025097490251,29
Left Crus I of cerebellar hemisphere,CBCL-thought_prob_score,0.0059983918967301385,0.9799020097990201,29
Left Crus I of cerebellar hemisphere,CBCL-total_problems_score,0.16389405452315928,0.39576042395760425,29
Right Crus I of cerebellar hemisphere,CBCL-aggr_behav_score,-0.12338869165557673,0.5143485651434857,29
Right Crus I of cerebellar hemisphere,CBCL-anx_prob_score,-0.2933266714527629,0.11758824117588242,29
Right Crus I of cerebellar hemisphere,CBCL-anxious_score,-0.20736877825856723,0.272972702729727,29
Right Crus I of cerebellar hemisphere,CBCL-attention_hyper_prob_score,-0.15346722708763075,0.41975802419758024,29
Right Crus I of cerebellar hemisphere,CBCL-attention_prob_score,-0.11418991265589343,0.5611438856114389,29
Right Crus I of cerebellar hemisphere,CBCL-conduct_prob_score,0.07388447989930154,0.7215278472152785,29
Right Crus I of cerebellar hemisphere,CBCL-depressed_score,-0.012401804792782807,0.9543045695430457,29
Right Crus I of cerebellar hemisphere,CBCL-depressive_prob_score,-0.13778837311208447,0.46555344465553444,29
Right Crus I of cerebellar hemisphere,CBCL-externalizing_score,-0.11215234840407909,0.5507449255074492,29
Right Crus I of cerebellar hemisphere,CBCL-internalizing_score,-0.21056759022381663,0.2685731426857314,29
Right Crus I of cerebellar hemisphere,CBCL-obsessive_comp_prob_score,-0.17090398298128176,0.37196280371962803,29
Right Crus I of cerebellar hemisphere,CBCL-oppo_def_prob_score,0.01617725256858148,0.9379062093790621,29
Right Crus I of cerebellar hemisphere,CBCL-rule_break_behav_score,-0.018896295555404518,0.9163083691630837,29
Right Crus I of cerebellar hemisphere,CBCL-sluggish_cogn_tempo_score,-0.11041376007470256,0.5607439256074392,29
Right Crus I of cerebellar hemisphere,CBCL-social_prob_score,-0.10988668946976637,0.5721427857214278,29
Right Crus I of cerebellar hemisphere,CBCL-som_comp_score,-0.35897195071216176,0.056194380561943806,29
Right Crus I of cerebellar hemisphere,CBCL-som_prob_score,-0.3363414264248136,0.07799220077992201,29
Right Crus I of cerebellar hemisphere,CBCL-stress_prob_score,-0.20966945191977537,0.2765723427657234,29
Right Crus I of cerebellar hemisphere,CBCL-thought_prob_score,-0.30291879078487205,0.11358864113588642,29
Right Crus I of cerebellar hemisphere,CBCL-total_problems_score,-0.21959338733854875,0.26017398260173985,29
Right Superior parietal gyrus,CBCL-aggr_behav_score,0.2560003764248026,0.18318168183181682,29
Right Superior parietal gyrus,CBCL-anx_prob_score,0.04439808462465289,0.8177182281771823,29
Right Superior parietal gyrus,CBCL-anxious_score,0.05445295256430003,0.7745225477452254,29
Right Superior parietal gyrus,CBCL-attention_hyper_prob_score,0.17376450550889805,0.3581641835816418,29
Right Superior parietal gyrus,CBCL-attention_prob_score,0.20132178079115123,0.281971802819718,29
Right Superior parietal gyrus,CBCL-conduct_prob_score,0.25286096369869265,0.1867813218678132,29
Right Superior parietal gyrus,CBCL-depressed_score,-0.13945702940455768,0.47495250474952505,29
Right Superior parietal gyrus,CBCL-depressive_prob_score,0.020668255966812675,0.9235076492350764,29
Right Superior parietal gyrus,CBCL-externalizing_score,0.24718278118326964,0.19718028197180282,29
Right Superior parietal gyrus,CBCL-internalizing_score,-0.010887160951642693,0.9701029897010299,29
Right Superior parietal gyrus,CBCL-obsessive_comp_prob_score,0.23483749626540026,0.21097890210978903,29
Right Superior parietal gyrus,CBCL-oppo_def_prob_score,0.3748572743625989,0.043995600439956005,29
Right Superior parietal gyrus,CBCL-rule_break_behav_score,0.20893903942690137,0.27617238276172384,29
Right Superior parietal gyrus,CBCL-sluggish_cogn_tempo_score,0.03549945950392328,0.8583141685831417,29
Right Superior parietal gyrus,CBCL-social_prob_score,0.10938946463053666,0.5703429657034297,29
Right Superior parietal gyrus,CBCL-som_comp_score,0.17582299626718126,0.3585641435856414,29
Right Superior parietal gyrus,CBCL-som_prob_score,0.25476074001539073,0.17678232176782321,29
Right Superior parietal gyrus,CBCL-stress_prob_score,0.24337517941515296,0.20037996200379962,29
Right Superior parietal gyrus,CBCL-thought_prob_score,0.14371147252582625,0.4443555644435556,29
Right Superior parietal gyrus,CBCL-total_problems_score,0.19420829317932256,0.31116888311168883,29
Left Amygdala,CBCL-aggr_behav_score,-0.013709854628397414,0.9355064493550644,29
Left Amygdala,CBCL-anx_prob_score,-0.14965646502691984,0.4243575642435756,29
Left Amygdala,CBCL-anxious_score,-0.045253138660742494,0.813918608139186,29
Left Amygdala,CBCL-attention_hyper_prob_score,0.14356611566262228,0.46395360463953605,29
Left Amygdala,CBCL-attention_prob_score,0.1923851789311248,0.32256774322567744,29
Left Amygdala,CBCL-conduct_prob_score,0.027740021334033794,0.8909109089091091,29
Left Amygdala,CBCL-depressed_score,-0.07036125984476777,0.7043295670432956,29
Left Amygdala,CBCL-depressive_prob_score,0.06251509520826055,0.7471252874712528,29
Left Amygdala,CBCL-externalizing_score,-0.04053399731677359,0.8293170682931706,29
Left Amygdala,CBCL-internalizing_score,-0.012866644761032272,0.9513048695130487,29
Left Amygdala,CBCL-obsessive_comp_prob_score,-0.07463056025383483,0.6987301269873013,29
Left Amygdala,CBCL-oppo_def_prob_score,0.03791543570761284,0.8441155884411559,29
Left Amygdala,CBCL-rule_break_behav_score,0.011877671491968554,0.9657034296570343,29
Left Amygdala,CBCL-sluggish_cogn_tempo_score,0.039675866504384844,0.8361163883611639,29
Left Amygdala,CBCL-social_prob_score,-0.005966698070756545,0.9779022097790221,29
Left Amygdala,CBCL-som_comp_score,0.014651916355598439,0.9451054894510549,29
Left Amygdala,CBCL-som_prob_score,0.05982583670024343,0.7595240475952405,29
Left Amygdala,CBCL-stress_prob_score,-0.20694325337235514,0.28517148285171484,29
Left Amygdala,CBCL-thought_prob_score,0.04923680015232656,0.8083191680831917,29
Left Amygdala,CBCL-total_problems_score,0.004189772822396552,0.9965003499650035,29
Left Superior parietal gyrus,CBCL-aggr_behav_score,0.13061752409600444,0.5005499450054994,29
Left Superior parietal gyrus,CBCL-anx_prob_score,0.20004080825264953,0.288971102889711,29
Left Superior parietal gyrus,CBCL-anxious_score,0.18896915045145216,0.31096890310968905,29
Left Superior parietal gyrus,CBCL-attention_hyper_prob_score,0.08391191932694647,0.652934706529347,29
Left Superior parietal gyrus,CBCL-attention_prob_score,0.14298562976042306,0.4477552244775522,29
Left Superior parietal gyrus,CBCL-conduct_prob_score,0.15603762000394011,0.41675832416758324,29
Left Superior parietal gyrus,CBCL-depressed_score,0.14300040220249563,0.4413558644135586,29
Left Superior parietal gyrus,CBCL-depressive_prob_score,0.2543981629495337,0.17898210178982102,29
Left Superior parietal gyrus,CBCL-externalizing_score,0.1352791076093548,0.47235276472352766,29
Left Superior parietal gyrus,CBCL-internalizing_score,0.22170218665163302,0.2425757424257574,29
Left Superior parietal gyrus,CBCL-obsessive_comp_prob_score,0.30772667677997895,0.10418958104189581,29
Left Superior parietal gyrus,CBCL-oppo_def_prob_score,0.3627243349361629,0.05699430056994301,29
Left Superior parietal gyrus,CBCL-rule_break_behav_score,0.045351109332970846,0.8093190680931907,29
Left Superior parietal gyrus,CBCL-sluggish_cogn_tempo_score,0.2273531560876263,0.23417658234176583,29
Left Superior parietal gyrus,CBCL-social_prob_score,0.06637951603716656,0.7323267673232676,29
Left Superior parietal gyrus,CBCL-som_comp_score,0.2935616098389544,0.11838816118388161,29
Left Superior parietal gyrus,CBCL-som_prob_score,0.3074303761534041,0.10318968103189681,29
Left Superior parietal gyrus,CBCL-stress_prob_score,0.32590464453251133,0.08259174082591741,29
Left Superior parietal gyrus,CBCL-thought_prob_score,0.15770772028486324,0.40815918408159185,29
Left Superior parietal gyrus,CBCL-total_problems_score,0.17424525796672724,0.3551644835516448,29
Left Fusiform gyrus,CBCL-aggr_behav_score,0.021935767405435864,0.9029097090290971,29
Left Fusiform gyrus,CBCL-anx_prob_score,-0.08231105576480591,0.6547345265473453,29
Left Fusiform gyrus,CBCL-anxious_score,-0.038291117328320565,0.8307169283071693,29
Left Fusiform gyrus,CBCL-attention_hyper_prob_score,0.15346722708763075,0.4243575642435756,29
Left Fusiform gyrus,CBCL-attention_prob_score,0.16234826712381367,0.40075992400759924,29
Left Fusiform gyrus,CBCL-conduct_prob_score,0.33901506841881685,0.06919308069193081,29
Left Fusiform gyrus,CBCL-depressed_score,-0.041761179404268635,0.8067193280671933,29
Left Fusiform gyrus,CBCL-depressive_prob_score,-0.10997553483575633,0.5717428257174283,29
Left Fusiform gyrus,CBCL-externalizing_score,0.04128002180726635,0.833916608339166,29
Left Fusiform gyrus,CBCL-internalizing_score,-0.044785821187439255,0.8055194480551945,29
Left Fusiform gyrus,CBCL-obsessive_comp_prob_score,0.061445827942324005,0.7445255474452555,29
Left Fusiform gyrus,CBCL-oppo_def_prob_score,0.005560930570449884,0.9727027297270273,29
Left Fusiform gyrus,CBCL-rule_break_behav_score,0.3055800938388273,0.101989801019898,29
Left Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,-0.1480014230788566,0.43415658434156584,29
Left Fusiform gyrus,CBCL-social_prob_score,0.262534715113288,0.16378362163783622,29
Left Fusiform gyrus,CBCL-som_comp_score,-0.05442140360650848,0.7655234476552345,29
Left Fusiform gyrus,CBCL-som_prob_score,0.030914786428833926,0.8801119888011198,29
Left Fusiform gyrus,CBCL-stress_prob_score,-0.07806841294885254,0.674932506749325,29
Left Fusiform gyrus,CBCL-thought_prob_score,0.004248860926850515,0.9739026097390261,29
Left Fusiform gyrus,CBCL-total_problems_score,0.09168208764303046,0.6267373262673732,29
Right Posterior cingulate gyrus,CBCL-aggr_behav_score,0.2183605937177479,0.2405759424057594,29
Right Posterior cingulate gyrus,CBCL-anx_prob_score,-0.19430397709328426,0.3241675832416758,29
Right Posterior cingulate gyrus,CBCL-anxious_score,-0.11039776684269047,0.5793420657934206,29
Right Posterior cingulate gyrus,CBCL-attention_hyper_prob_score,-0.04356489027003711,0.8217178282171783,29
Right Posterior cingulate gyrus,CBCL-attention_prob_score,-0.08216708932413201,0.6753324667533247,29
Right Posterior cingulate gyrus,CBCL-conduct_prob_score,0.1058921968231867,0.5667433256674332,29
Right Posterior cingulate gyrus,CBCL-depressed_score,0.0012654902849778373,0.9915008499150085,29
Right Posterior cingulate gyrus,CBCL-depressive_prob_score,-0.0020413092312901405,0.9893010698930107,29
Right Posterior cingulate gyrus,CBCL-externalizing_score,0.20789215801731728,0.2625737426257374,29
Right Posterior cingulate gyrus,CBCL-internalizing_score,-0.09773701308861053,0.6273372662733727,29
Right Posterior cingulate gyrus,CBCL-obsessive_comp_prob_score,-0.2228966066247867,0.24917508249175083,29
Right Posterior cingulate gyrus,CBCL-oppo_def_prob_score,0.2722328283806602,0.14538546145385461,29
Right Posterior cingulate gyrus,CBCL-rule_break_behav_score,0.11067830253879789,0.5643435656434357,29
Right Posterior cingulate gyrus,CBCL-sluggish_cogn_tempo_score,-0.25737108140344384,0.17738226177382263,29
Right Posterior cingulate gyrus,CBCL-social_prob_score,-0.1352451562704817,0.48555144485551444,29
Right Posterior cingulate gyrus,CBCL-som_comp_score,-0.26713583212617864,0.16098390160983903,29
Right Posterior cingulate gyrus,CBCL-som_prob_score,-0.19149992704527685,0.31116888311168883,29
Right Posterior cingulate gyrus,CBCL-stress_prob_score,-0.05576315210632324,0.77992200779922,29
Right Posterior cingulate gyrus,CBCL-thought_prob_score,-0.12221723489587658,0.527947205279472,29
Right Posterior cingulate gyrus,CBCL-total_problems_score,-0.05964264841293917,0.7585241475852414,29
"Left Superior frontal gyrus, dorsolateral",CBCL-aggr_behav_score,-0.09272847130479706,0.6325367463253675,29
"Left Superior frontal gyrus, dorsolateral",CBCL-anx_prob_score,-0.24269290078532166,0.200979902009799,29
"Left Superior frontal gyrus, dorsolateral",CBCL-anxious_score,-0.15913191616964392,0.40655934406559346,29
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_hyper_prob_score,-0.07821878025756664,0.6897310268973103,29
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_prob_score,-0.049399549170701725,0.8053194680531947,29
"Left Superior frontal gyrus, dorsolateral",CBCL-conduct_prob_score,0.1290977915930034,0.5047495250474953,29
"Left Superior frontal gyrus, dorsolateral",CBCL-depressed_score,-0.2353811930058778,0.22897710228977103,29
"Left Superior frontal gyrus, dorsolateral",CBCL-depressive_prob_score,-0.16687702965796897,0.38936106389361064,29
"Left Superior frontal gyrus, dorsolateral",CBCL-externalizing_score,-0.07783522184141185,0.684931506849315,29
"Left Superior frontal gyrus, dorsolateral",CBCL-internalizing_score,-0.2508995728401293,0.18938106189381063,29
"Left Superior frontal gyrus, dorsolateral",CBCL-obsessive_comp_prob_score,-0.19155177131817605,0.31896810318968105,29
"Left Superior frontal gyrus, dorsolateral",CBCL-oppo_def_prob_score,0.0932719718407276,0.6265373462653735,29
"Left Superior frontal gyrus, dorsolateral",CBCL-rule_break_behav_score,-0.01943618971413036,0.9145085491450855,29
"Left Superior frontal gyrus, dorsolateral",CBCL-sluggish_cogn_tempo_score,-0.09788453907331787,0.6045395460453955,29
"Left Superior frontal gyrus, dorsolateral",CBCL-social_prob_score,-0.10068802994401671,0.6127387261273872,29
"Left Superior frontal gyrus, dorsolateral",CBCL-som_comp_score,-0.1878584989878514,0.33336666333366666,29
"Left Superior frontal gyrus, dorsolateral",CBCL-som_prob_score,0.003148728247381234,0.9857014298570143,29
"Left Superior frontal gyrus, dorsolateral",CBCL-stress_prob_score,-0.1323445476656738,0.49435056494350565,29
"Left Superior frontal gyrus, dorsolateral",CBCL-thought_prob_score,-0.1814513548760867,0.3317668233176682,29
"Left Superior frontal gyrus, dorsolateral",CBCL-total_problems_score,-0.15378930830443818,0.42715728427157285,29
Right Cuneus,CBCL-aggr_behav_score,0.40581169700056346,0.0301969803019698,29
Right Cuneus,CBCL-anx_prob_score,0.06684655437869087,0.7255274472552745,29
Right Cuneus,CBCL-anxious_score,0.09796558589193705,0.6049395060493951,29
Right Cuneus,CBCL-attention_hyper_prob_score,0.24629014669708485,0.19658034196580343,29
Right Cuneus,CBCL-attention_prob_score,0.11840997464535036,0.5443455654434557,29
Right Cuneus,CBCL-conduct_prob_score,-0.0781521754891529,0.6723327667233276,29
Right Cuneus,CBCL-depressed_score,0.2530980569955675,0.18718128187181282,29
Right Cuneus,CBCL-depressive_prob_score,0.3151271125804154,0.10338966103389662,29
Right Cuneus,CBCL-externalizing_score,0.362567902379484,0.0575942405759424,29
Right Cuneus,CBCL-internalizing_score,0.20685605808121116,0.27477252274772523,29
Right Cuneus,CBCL-obsessive_comp_prob_score,0.1967759105359445,0.3023697630236976,29
Right Cuneus,CBCL-oppo_def_prob_score,0.5239913214792095,0.003999600039996,29
Right Cuneus,CBCL-rule_break_behav_score,-0.11985650323713722,0.5285471452854714,29
Right Cuneus,CBCL-sluggish_cogn_tempo_score,0.029756899878288633,0.8855114488551145,29
Right Cuneus,CBCL-social_prob_score,0.1854648650326826,0.33996600339966004,29
Right Cuneus,CBCL-som_comp_score,0.11695368948129467,0.5343465653434657,29
Right Cuneus,CBCL-som_prob_score,0.17489754174090308,0.3555644435556444,29
Right Cuneus,CBCL-stress_prob_score,0.3350745851011067,0.07979202079792021,29
Right Cuneus,CBCL-thought_prob_score,0.15270906037092144,0.4253574642535746,29
Right Cuneus,CBCL-total_problems_score,0.30215655766224553,0.10918908109189081,29
Right Fusiform gyrus,CBCL-aggr_behav_score,0.09148212088403365,0.6223377662233777,29
Right Fusiform gyrus,CBCL-anx_prob_score,-0.06784426414553699,0.7319268073192681,29
Right Fusiform gyrus,CBCL-anxious_score,0.036799255614230156,0.8441155884411559,29
Right Fusiform gyrus,CBCL-attention_hyper_prob_score,0.03663411227253121,0.8371162883711629,29
Right Fusiform gyrus,CBCL-attention_prob_score,0.06950690335576122,0.7151284871512849,29
Right Fusiform gyrus,CBCL-conduct_prob_score,0.30647388954620025,0.10618938106189381,29
Right Fusiform gyrus,CBCL-depressed_score,0.03872400272032183,0.8531146885311469,29
Right Fusiform gyrus,CBCL-depressive_prob_score,0.0495017488587859,0.7949205079492051,29
Right Fusiform gyrus,CBCL-externalizing_score,0.07534847353976931,0.6861313868613139,29
Right Fusiform gyrus,CBCL-internalizing_score,-0.004701274047300253,0.9821017898210179,29
Right Fusiform gyrus,CBCL-obsessive_comp_prob_score,-0.14577836102915737,0.44695530446955306,29
Right Fusiform gyrus,CBCL-oppo_def_prob_score,0.15595882554398083,0.41135886411358863,29
Right Fusiform gyrus,CBCL-rule_break_behav_score,0.13011449225292823,0.48875112488751127,29
Right Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,-0.024797416565240527,0.8867113288671132,29
Right Fusiform gyrus,CBCL-social_prob_score,0.03828631262068784,0.8367163283671633,29
Right Fusiform gyrus,CBCL-som_comp_score,-0.10413326267014604,0.5877412258774123,29
Right Fusiform gyrus,CBCL-som_prob_score,-0.0933168553314802,0.630936906309369,29
Right Fusiform gyrus,CBCL-stress_prob_score,-0.07187250715926105,0.7165283471652835,29
Right Fusiform gyrus,CBCL-thought_prob_score,-0.1449611375043117,0.45115488451154884,29
Right Fusiform gyrus,CBCL-total_problems_score,0.0285890380822353,0.8783121687831217,29
Left Cuneus,CBCL-aggr_behav_score,0.21611716296037378,0.2545745425457454,29
Left Cuneus,CBCL-anx_prob_score,0.1726037896643809,0.36476352364763526,29
Left Cuneus,CBCL-anxious_score,0.14421329902873978,0.44855514448555145,29
Left Cuneus,CBCL-attention_hyper_prob_score,0.20198267307017206,0.28657134286571345,29
Left Cuneus,CBCL-attention_prob_score,0.1275948154459331,0.49975002499750026,29
Left Cuneus,CBCL-conduct_prob_score,-0.02453924964164528,0.8935106489351065,29
Left Cuneus,CBCL-depressed_score,0.022525727072605507,0.8999100089991001,29
Left Cuneus,CBCL-depressive_prob_score,0.12579568137825492,0.49835016498350165,29
Left Cuneus,CBCL-externalizing_score,0.23077024239242874,0.23837616238376164,29
Left Cuneus,CBCL-internalizing_score,0.14870872118039222,0.42415758424157585,29
Left Cuneus,CBCL-obsessive_comp_prob_score,0.21817000447537713,0.2535746425357464,29
Left Cuneus,CBCL-oppo_def_prob_score,0.416311484069589,0.026797320267973202,29
Left Cuneus,CBCL-rule_break_behav_score,0.14577142285597772,0.45215478452154784,29
Left Cuneus,CBCL-sluggish_cogn_tempo_score,-0.09527428469802939,0.6265373462653735,29
Left Cuneus,CBCL-social_prob_score,-0.042512723754140384,0.81991800819918,29
Left Cuneus,CBCL-som_comp_score,0.2059117530688566,0.262973702629737,29
Left Cuneus,CBCL-som_prob_score,0.29626670327632515,0.11138886111388861,29
Left Cuneus,CBCL-stress_prob_score,0.21165214177244465,0.26277372262773724,29
Left Cuneus,CBCL-thought_prob_score,0.09797373431325894,0.6149385061493851,29
Left Cuneus,CBCL-total_problems_score,0.16857674179524954,0.37896210378962103,29
"Left Inferior frontal gyrus, triangular part",CBCL-aggr_behav_score,-0.18221643151560926,0.3331666833316668,29
"Left Inferior frontal gyrus, triangular part",CBCL-anx_prob_score,-0.09528128273380564,0.6195380461953804,29
"Left Inferior frontal gyrus, triangular part",CBCL-anxious_score,-0.10641946893844936,0.5791420857914209,29
"Left Inferior frontal gyrus, triangular part",CBCL-attention_hyper_prob_score,-0.21534917349393345,0.25577442255774424,29
"Left Inferior frontal gyrus, triangular part",CBCL-attention_prob_score,-0.2102583826511777,0.26277372262773724,29
"Left Inferior frontal gyrus, triangular part",CBCL-conduct_prob_score,-0.1557708890295744,0.40995900409959,29
"Left Inferior frontal gyrus, triangular part",CBCL-depressed_score,-0.1440127944304779,0.4607539246075392,29
"Left Inferior frontal gyrus, triangular part",CBCL-depressive_prob_score,-0.10665840733490983,0.5797420257974203,29
"Left Inferior frontal gyrus, triangular part",CBCL-externalizing_score,-0.16710948587037947,0.39116088391160886,29
"Left Inferior frontal gyrus, triangular part",CBCL-internalizing_score,-0.080169094280278,0.6935306469353064,29
"Left Inferior frontal gyrus, triangular part",CBCL-obsessive_comp_prob_score,0.050002475370069334,0.8055194480551945,29
