ROI,Behavior,Corr,p-value,nsamples
Left Amygdala,CBCL-conduct_prob_score,-0.17788444291535102,0.44395560443955606,21
Left Amygdala,CBCL-depressed_score,-0.17436071861366778,0.44695530446955306,21
Left Amygdala,CBCL-depressive_prob_score,-0.28113208721848504,0.21697830216978303,21
Left Amygdala,CBCL-externalizing_score,-0.061178160674787554,0.795920407959204,21
Left Amygdala,CBCL-internalizing_score,-0.10680605944292845,0.6457354264573543,21
Left Amygdala,CBCL-obsessive_comp_prob_score,-0.2194777764507843,0.34256574342565743,21
Left Amygdala,CBCL-oppo_def_prob_score,-0.025625970890563367,0.9233076692330767,21
Left Amygdala,CBCL-rule_break_behav_score,-0.1307103132902689,0.5825417458254175,21
Left Amygdala,CBCL-sluggish_cogn_tempo_score,-0.33929656281187204,0.13158684131586842,21
Left Amygdala,CBCL-social_prob_score,-0.04390748349015843,0.8569143085691431,21
Left Amygdala,CBCL-som_comp_score,-0.1626715181759216,0.46655334466553344,21
Left Amygdala,CBCL-som_prob_score,-0.17577232134685788,0.42955704429557046,21
Left Amygdala,CBCL-stress_prob_score,-0.18152418009972374,0.43275672432756723,21
Left Amygdala,CBCL-thought_prob_score,-0.27255484125234114,0.24077592240775922,21
Left Amygdala,CBCL-total_problems_score,-0.21911591998458863,0.3377662233776622,21
Left Superior parietal gyrus,CBCL-aggr_behav_score,0.30452970016067377,0.1795820417958204,21
Left Superior parietal gyrus,CBCL-anx_prob_score,0.2377035808724094,0.2943705629437056,21
Left Superior parietal gyrus,CBCL-anxious_score,0.30704792434208755,0.16818318168183183,21
Left Superior parietal gyrus,CBCL-attention_hyper_prob_score,0.29837291840608315,0.18738126187381263,21
Left Superior parietal gyrus,CBCL-attention_prob_score,0.4044302616710888,0.07279272072792721,21
Left Superior parietal gyrus,CBCL-conduct_prob_score,0.11301680771689597,0.6183381661833817,21
Left Superior parietal gyrus,CBCL-depressed_score,0.15498730543437136,0.5083491650834917,21
Left Superior parietal gyrus,CBCL-depressive_prob_score,0.1564044710581713,0.48675132486751327,21
Left Superior parietal gyrus,CBCL-externalizing_score,0.2707459025607619,0.23477652234776522,21
Left Superior parietal gyrus,CBCL-internalizing_score,0.3132543572685889,0.16978302169783022,21
Left Superior parietal gyrus,CBCL-obsessive_comp_prob_score,0.387744071729719,0.08299170082991701,21
Left Superior parietal gyrus,CBCL-oppo_def_prob_score,0.13930014945639574,0.527947205279472,21
Left Superior parietal gyrus,CBCL-rule_break_behav_score,0.15990449493885683,0.48235176482351766,21
Left Superior parietal gyrus,CBCL-sluggish_cogn_tempo_score,0.3258939958816734,0.15678432156784322,21
Left Superior parietal gyrus,CBCL-social_prob_score,0.418759432092705,0.060993900609939006,21
Left Superior parietal gyrus,CBCL-som_comp_score,0.3352620313625701,0.1411858814118588,21
Left Superior parietal gyrus,CBCL-som_prob_score,0.3563136591643669,0.11138886111388861,21
Left Superior parietal gyrus,CBCL-stress_prob_score,0.3930847353238622,0.08159184081591841,21
Left Superior parietal gyrus,CBCL-thought_prob_score,0.3091569302454613,0.17298270172982702,21
Left Superior parietal gyrus,CBCL-total_problems_score,0.3647597362354724,0.10738926107389261,21
Left Fusiform gyrus,CBCL-aggr_behav_score,-0.09889028972959517,0.6741325867413258,21
Left Fusiform gyrus,CBCL-anx_prob_score,-0.1805759246958911,0.44595540445955406,21
Left Fusiform gyrus,CBCL-anxious_score,-0.27496829045560073,0.23457654234576542,21
Left Fusiform gyrus,CBCL-attention_hyper_prob_score,-0.09055422632848376,0.7075292470752925,21
Left Fusiform gyrus,CBCL-attention_prob_score,-0.13676385660374984,0.5653434656534346,21
Left Fusiform gyrus,CBCL-conduct_prob_score,-0.2594705407938203,0.258974102589741,21
Left Fusiform gyrus,CBCL-depressed_score,-0.047431459852760205,0.8381161883811619,21
Left Fusiform gyrus,CBCL-depressive_prob_score,-0.3339268453815808,0.141985801419858,21
Left Fusiform gyrus,CBCL-externalizing_score,-0.12235632134957511,0.5975402459754025,21
Left Fusiform gyrus,CBCL-internalizing_score,-0.22533473516617833,0.31716828317168283,21
Left Fusiform gyrus,CBCL-obsessive_comp_prob_score,-0.09444195229094356,0.6817318268173183,21
Left Fusiform gyrus,CBCL-oppo_def_prob_score,-0.1215590926860057,0.6023397660233977,21
Left Fusiform gyrus,CBCL-rule_break_behav_score,-0.2335534531887038,0.31156884311568844,21
Left Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,-0.30684824287560153,0.17178282171782822,21
Left Fusiform gyrus,CBCL-social_prob_score,-0.07601892663967728,0.7493250674932507,21
Left Fusiform gyrus,CBCL-som_comp_score,-0.22681435257862237,0.31956804319568044,21
Left Fusiform gyrus,CBCL-som_prob_score,-0.16078398386766846,0.48995100489951005,21
Left Fusiform gyrus,CBCL-stress_prob_score,-0.1684648865673695,0.46255374462553744,21
Left Fusiform gyrus,CBCL-thought_prob_score,-0.12091761542370048,0.6033396660333966,21
Left Fusiform gyrus,CBCL-total_problems_score,-0.1566971415913527,0.49795020497950204,21
Right Posterior cingulate gyrus,CBCL-aggr_behav_score,0.308459115646618,0.1695830416958304,21
Right Posterior cingulate gyrus,CBCL-anx_prob_score,-0.08076668631852585,0.7227277272272773,21
Right Posterior cingulate gyrus,CBCL-anxious_score,0.0019640592175400053,0.9865013498650135,21
Right Posterior cingulate gyrus,CBCL-attention_hyper_prob_score,0.29641851064359787,0.18338166183381663,21
Right Posterior cingulate gyrus,CBCL-attention_prob_score,0.2090533236657319,0.34056594340565943,21
Right Posterior cingulate gyrus,CBCL-conduct_prob_score,0.23673343154900095,0.2923707629237076,21
Right Posterior cingulate gyrus,CBCL-depressed_score,-0.07081316541398003,0.7605239476052394,21
Right Posterior cingulate gyrus,CBCL-depressive_prob_score,0.1762025053693322,0.43295670432956707,21
Right Posterior cingulate gyrus,CBCL-externalizing_score,0.3110974553462601,0.16318368163183683,21
Right Posterior cingulate gyrus,CBCL-internalizing_score,-0.044285439281214235,0.8513148685131486,21
Right Posterior cingulate gyrus,CBCL-obsessive_comp_prob_score,-0.0505463970007867,0.8307169283071693,21
Right Posterior cingulate gyrus,CBCL-oppo_def_prob_score,0.20500776712450694,0.36976302369763026,21
Right Posterior cingulate gyrus,CBCL-rule_break_behav_score,0.3927944439991836,0.07739226077392261,21
Right Posterior cingulate gyrus,CBCL-sluggish_cogn_tempo_score,0.002821593037936566,0.9821017898210179,21
Right Posterior cingulate gyrus,CBCL-social_prob_score,0.11271771881055595,0.6039396060393961,21
Right Posterior cingulate gyrus,CBCL-som_comp_score,0.026450653361938466,0.8917108289171083,21
Right Posterior cingulate gyrus,CBCL-som_prob_score,-0.005450304537887066,0.9969003099690031,21
Right Posterior cingulate gyrus,CBCL-stress_prob_score,0.027424516417943877,0.8931106889311069,21
Right Posterior cingulate gyrus,CBCL-thought_prob_score,0.09542687487492041,0.6621337866213378,21
Right Posterior cingulate gyrus,CBCL-total_problems_score,0.15799753280787843,0.47395260473952605,21
"Left Superior frontal gyrus, dorsolateral",CBCL-aggr_behav_score,-0.2560669091673623,0.25417458254174585,21
"Left Superior frontal gyrus, dorsolateral",CBCL-anx_prob_score,-0.13198458495954224,0.5811418858114189,21
"Left Superior frontal gyrus, dorsolateral",CBCL-anxious_score,-0.16890909270844046,0.47355264473552644,21
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_hyper_prob_score,-0.16612465981124716,0.47535246475352466,21
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_prob_score,-0.15760406332432125,0.49655034496550343,21
"Left Superior frontal gyrus, dorsolateral",CBCL-conduct_prob_score,-0.25345189422901515,0.2615738426157384,21
"Left Superior frontal gyrus, dorsolateral",CBCL-depressed_score,-0.08684633494167361,0.7175282471752825,21
"Left Superior frontal gyrus, dorsolateral",CBCL-depressive_prob_score,-0.294330776759259,0.19858014198580143,21
"Left Superior frontal gyrus, dorsolateral",CBCL-externalizing_score,-0.24145848521644875,0.29217078292170784,21
"Left Superior frontal gyrus, dorsolateral",CBCL-internalizing_score,-0.1556502939442677,0.5141485851414859,21
"Left Superior frontal gyrus, dorsolateral",CBCL-obsessive_comp_prob_score,-0.3318770013604284,0.14438556144385561,21
"Left Superior frontal gyrus, dorsolateral",CBCL-oppo_def_prob_score,-0.30948287921680373,0.16878312168783122,21
"Left Superior frontal gyrus, dorsolateral",CBCL-rule_break_behav_score,-0.15990449493885683,0.49235076492350766,21
"Left Superior frontal gyrus, dorsolateral",CBCL-sluggish_cogn_tempo_score,-0.035975311233691215,0.8889111088891111,21
"Left Superior frontal gyrus, dorsolateral",CBCL-social_prob_score,-0.19791134349295295,0.397960203979602,21
"Left Superior frontal gyrus, dorsolateral",CBCL-som_comp_score,-0.09059348776463926,0.716928307169283,21
"Left Superior frontal gyrus, dorsolateral",CBCL-som_prob_score,-0.010219321008538248,0.9607039296070393,21
"Left Superior frontal gyrus, dorsolateral",CBCL-stress_prob_score,-0.23963803631870007,0.30396960303969606,21
"Left Superior frontal gyrus, dorsolateral",CBCL-thought_prob_score,-0.3294188009380814,0.1483851614838516,21
"Left Superior frontal gyrus, dorsolateral",CBCL-total_problems_score,-0.25357628722252096,0.27477252274772523,21
Right Cuneus,CBCL-aggr_behav_score,0.10740402328247421,0.6525347465253475,21
Right Cuneus,CBCL-anx_prob_score,-0.12147834934087219,0.5921407859214078,21
Right Cuneus,CBCL-anxious_score,-0.11195137539978031,0.628937106289371,21
Right Cuneus,CBCL-attention_hyper_prob_score,0.04364844002883749,0.8431156884311569,21
Right Cuneus,CBCL-attention_prob_score,-0.010420103360285702,0.9681031896810319,21
Right Cuneus,CBCL-conduct_prob_score,0.09295465250087892,0.692930706929307,21
Right Cuneus,CBCL-depressed_score,-0.048099508583080756,0.8317168283171683,21
Right Cuneus,CBCL-depressive_prob_score,-0.043555675484554024,0.8465153484651535,21
Right Cuneus,CBCL-externalizing_score,0.10803802842568866,0.6473352664733527,21
Right Cuneus,CBCL-internalizing_score,-0.07815077520214277,0.7375262473752625,21
Right Cuneus,CBCL-obsessive_comp_prob_score,-0.04323047111909389,0.8525147485251475,21
Right Cuneus,CBCL-oppo_def_prob_score,-0.051251941781126735,0.8091190880911909,21
Right Cuneus,CBCL-rule_break_behav_score,0.17848261053341283,0.43895610438956106,21
Right Cuneus,CBCL-sluggish_cogn_tempo_score,-0.10439894240365293,0.6447355264473552,21
Right Cuneus,CBCL-social_prob_score,0.007864026893759719,0.9909009099090091,21
Right Cuneus,CBCL-som_comp_score,0.015870392017163084,0.9641035896410359,21
Right Cuneus,CBCL-som_prob_score,0.1294447327748178,0.5917408259174083,21
Right Cuneus,CBCL-stress_prob_score,-0.09533284278618585,0.6819318068193181,21
Right Cuneus,CBCL-thought_prob_score,-0.024837131816760102,0.9167083291670833,21
Right Cuneus,CBCL-total_problems_score,0.009752934123943112,0.9669033096690332,21
Right Fusiform gyrus,CBCL-aggr_behav_score,-0.04911769357430222,0.8307169283071693,21
Right Fusiform gyrus,CBCL-anx_prob_score,-0.36968816583195163,0.09859014098590141,21
Right Fusiform gyrus,CBCL-anxious_score,-0.2952635690368474,0.192980701929807,21
Right Fusiform gyrus,CBCL-attention_hyper_prob_score,0.0,1.0,21
Right Fusiform gyrus,CBCL-attention_prob_score,-0.056008055561535645,0.8095190480951905,21
Right Fusiform gyrus,CBCL-conduct_prob_score,-0.08292357489287039,0.7437256274372562,21
Right Fusiform gyrus,CBCL-depressed_score,-0.27790827181335553,0.22557744225577442,21
Right Fusiform gyrus,CBCL-depressive_prob_score,-0.287731431988872,0.21037896210378962,21
Right Fusiform gyrus,CBCL-externalizing_score,-0.03904988979241759,0.8831116888311169,21
Right Fusiform gyrus,CBCL-internalizing_score,-0.34972471902958885,0.12158784121587841,21
Right Fusiform gyrus,CBCL-obsessive_comp_prob_score,-0.07648467967224301,0.7347265273472653,21
Right Fusiform gyrus,CBCL-oppo_def_prob_score,-0.07950621737841455,0.7485251474852515,21
Right Fusiform gyrus,CBCL-rule_break_behav_score,-0.14995193301320187,0.5323467653234677,21
Right Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,-0.38585284793782537,0.0831916808319168,21
Right Fusiform gyrus,CBCL-social_prob_score,-0.11271771881055595,0.6151384861513849,21
Right Fusiform gyrus,CBCL-som_comp_score,-0.4635477001679717,0.03799620037996201,21
Right Fusiform gyrus,CBCL-som_prob_score,-0.39514707899681223,0.07979202079792021,21
Right Fusiform gyrus,CBCL-stress_prob_score,-0.2135194492539916,0.35236476352364765,21
Right Fusiform gyrus,CBCL-thought_prob_score,-0.06862891686210028,0.7543245675432457,21
Right Fusiform gyrus,CBCL-total_problems_score,-0.21196376829369698,0.36136386361363865,21
Left Cuneus,CBCL-aggr_behav_score,0.1303256136171486,0.5767423257674232,21
Left Cuneus,CBCL-anx_prob_score,-0.282355082251757,0.2141785821417858,21
Left Cuneus,CBCL-anxious_score,-0.23568710610480062,0.28997100289971,21
Left Cuneus,CBCL-attention_hyper_prob_score,0.038436685995543465,0.8593140685931406,21
Left Cuneus,CBCL-attention_prob_score,-0.0970372125426606,0.6713328667133287,21
Left Cuneus,CBCL-conduct_prob_score,-0.03009323282402555,0.8983101689831017,21
Left Cuneus,CBCL-depressed_score,-0.25719876117341794,0.24297570242975702,21
Left Cuneus,CBCL-depressive_prob_score,-0.02243777221931571,0.9123087691230877,21
Left Cuneus,CBCL-externalizing_score,0.06963897012981136,0.7723227677232277,21
Left Cuneus,CBCL-internalizing_score,-0.22272970932610692,0.3173682631736826,21
Left Cuneus,CBCL-obsessive_comp_prob_score,-0.1310215816994076,0.5589441055894411,21
Left Cuneus,CBCL-oppo_def_prob_score,-0.06505054149143008,0.7663233676632337,21
Left Cuneus,CBCL-rule_break_behav_score,0.07563947063497793,0.7423257674232576,21
Left Cuneus,CBCL-sluggish_cogn_tempo_score,-0.28498089683159317,0.19978002199780023,21
Left Cuneus,CBCL-social_prob_score,-0.1651445647689541,0.46855314468553144,21
Left Cuneus,CBCL-som_comp_score,-0.06943296507508848,0.7445255474452555,21
Left Cuneus,CBCL-som_prob_score,0.0327018272273224,0.9051094890510949,21
Left Cuneus,CBCL-stress_prob_score,-0.18348307412957687,0.405959404059594,21
Left Cuneus,CBCL-thought_prob_score,-0.0980413098030004,0.6679332066793321,21
Left Cuneus,CBCL-total_problems_score,-0.1014305148890084,0.6465353464653535,21
"Left Inferior frontal gyrus, triangular part",CBCL-aggr_behav_score,-0.35626700405893885,0.1105889411058894,21
"Left Inferior frontal gyrus, triangular part",CBCL-anx_prob_score,-0.20487159456406556,0.3725627437256274,21
"Left Inferior frontal gyrus, triangular part",CBCL-anxious_score,-0.16236222864997377,0.48755124487551244,21
"Left Inferior frontal gyrus, triangular part",CBCL-attention_hyper_prob_score,-0.08078218751605745,0.7347265273472653,21
"Left Inferior frontal gyrus, triangular part",CBCL-attention_prob_score,-0.1940744250853212,0.40255974402559747,21
"Left Inferior frontal gyrus, triangular part",CBCL-conduct_prob_score,-0.09161717548647778,0.7021297870212979,21
"Left Inferior frontal gyrus, triangular part",CBCL-depressed_score,-0.14095828209763947,0.553944605539446,21
"Left Inferior frontal gyrus, triangular part",CBCL-depressive_prob_score,-0.19864027758864788,0.40115988401159886,21
"Left Inferior frontal gyrus, triangular part",CBCL-externalizing_score,-0.2648884190918993,0.24377562243775622,21
"Left Inferior frontal gyrus, triangular part",CBCL-internalizing_score,-0.19928447676546404,0.3685631436856314,21
