ROI,Behavior,Corr,p-value,nsamples
Right Crus II of cerebellar hemisphere,CBCL-som_prob_score,0.190809659454398,0.21357864213578642,45
Right Crus II of cerebellar hemisphere,CBCL-stress_prob_score,0.22977900491625328,0.1307869213078692,45
Right Crus II of cerebellar hemisphere,CBCL-thought_prob_score,0.19211101428082636,0.20837916208379162,45
Right Crus II of cerebellar hemisphere,CBCL-total_problems_score,0.2190146914472736,0.14978502149785022,45
Right Amygdala,CBCL-aggr_behav_score,0.028658731941728827,0.8571142885711429,45
Right Amygdala,CBCL-anx_prob_score,0.1410196689148326,0.3621637836216378,45
Right Amygdala,CBCL-anxious_score,0.06223177951215558,0.6821317868213179,45
Right Amygdala,CBCL-attention_hyper_prob_score,-0.016691198622234046,0.9157084291570843,45
Right Amygdala,CBCL-attention_prob_score,0.12110066253856121,0.420957904209579,45
Right Amygdala,CBCL-conduct_prob_score,0.07090429547425632,0.6563343665633437,45
Right Amygdala,CBCL-depressed_score,0.06165747745773357,0.680931906809319,45
Right Amygdala,CBCL-depressive_prob_score,0.05589836259390368,0.7085291470852915,45
Right Amygdala,CBCL-externalizing_score,0.07897996728918334,0.5933406659334066,45
Right Amygdala,CBCL-internalizing_score,0.023054356896877338,0.8707129287071292,45
Right Amygdala,CBCL-obsessive_comp_prob_score,0.12693963455964405,0.39616038396160386,45
Right Amygdala,CBCL-oppo_def_prob_score,-0.02554845773272471,0.8797120287971203,45
Right Amygdala,CBCL-rule_break_behav_score,0.12299546670847797,0.41915808419158085,45
Right Amygdala,CBCL-sluggish_cogn_tempo_score,0.3320918562549498,0.0225977402259774,45
Right Amygdala,CBCL-social_prob_score,0.10101492784818594,0.49835016498350165,45
Right Amygdala,CBCL-som_comp_score,-0.0366580972160504,0.8253174682531746,45
Right Amygdala,CBCL-som_prob_score,-0.11225756757258004,0.47735226477352266,45
Right Amygdala,CBCL-stress_prob_score,-0.057659900110071036,0.7125287471252875,45
Right Amygdala,CBCL-thought_prob_score,-0.0020607063815590372,0.9907009299070093,45
Right Amygdala,CBCL-total_problems_score,0.04982699570693314,0.7361263873612639,45
Left Crus I of cerebellar hemisphere,CBCL-aggr_behav_score,0.36078232751585176,0.013398660133986601,45
Left Crus I of cerebellar hemisphere,CBCL-anx_prob_score,0.08701213613893927,0.5645435456454354,45
Left Crus I of cerebellar hemisphere,CBCL-anxious_score,0.04195475810626565,0.78992100789921,45
Left Crus I of cerebellar hemisphere,CBCL-attention_hyper_prob_score,0.26533707016138725,0.07579242075792421,45
Left Crus I of cerebellar hemisphere,CBCL-attention_prob_score,0.29395995977564504,0.050794920507949204,45
Left Crus I of cerebellar hemisphere,CBCL-conduct_prob_score,0.3481798943317192,0.018998100189981004,45
Left Crus I of cerebellar hemisphere,CBCL-depressed_score,0.09974003706398077,0.5167483251674833,45
Left Crus I of cerebellar hemisphere,CBCL-depressive_prob_score,0.3122900088529294,0.038196180381961806,45
Left Crus I of cerebellar hemisphere,CBCL-externalizing_score,0.3767245301659792,0.008999100089991,45
Left Crus I of cerebellar hemisphere,CBCL-internalizing_score,0.1133505880763136,0.46415358464153583,45
Left Crus I of cerebellar hemisphere,CBCL-obsessive_comp_prob_score,0.16918631587273314,0.273972602739726,45
Left Crus I of cerebellar hemisphere,CBCL-oppo_def_prob_score,0.33598883216213493,0.022797720227977204,45
Left Crus I of cerebellar hemisphere,CBCL-rule_break_behav_score,0.34236197249006545,0.022997700229977002,45
Left Crus I of cerebellar hemisphere,CBCL-sluggish_cogn_tempo_score,0.014849357677173727,0.922107789221078,45
Left Crus I of cerebellar hemisphere,CBCL-social_prob_score,0.3220929335395836,0.029597040295970403,45
Left Crus I of cerebellar hemisphere,CBCL-som_comp_score,0.09471696205178398,0.5383461653834617,45
Left Crus I of cerebellar hemisphere,CBCL-som_prob_score,0.09209069299609897,0.5597440255974403,45
Left Crus I of cerebellar hemisphere,CBCL-stress_prob_score,0.19740737328155206,0.18938106189381063,45
Left Crus I of cerebellar hemisphere,CBCL-thought_prob_score,0.16093452095982028,0.286971302869713,45
Left Crus I of cerebellar hemisphere,CBCL-total_problems_score,0.3348163203587571,0.025597440255974404,45
Right Crus I of cerebellar hemisphere,CBCL-aggr_behav_score,0.30657562668380584,0.041995800419958006,45
Right Crus I of cerebellar hemisphere,CBCL-anx_prob_score,0.03633840168254552,0.815918408159184,45
Right Crus I of cerebellar hemisphere,CBCL-anxious_score,-0.09344772036069665,0.5381461853814619,45
Right Crus I of cerebellar hemisphere,CBCL-attention_hyper_prob_score,0.22109214682943348,0.14238576142385762,45
Right Crus I of cerebellar hemisphere,CBCL-attention_prob_score,0.16862870640604238,0.2665733426657334,45
Right Crus I of cerebellar hemisphere,CBCL-conduct_prob_score,0.23693233654194887,0.11758824117588242,45
Right Crus I of cerebellar hemisphere,CBCL-depressed_score,0.11727010418431678,0.43675632436756323,45
Right Crus I of cerebellar hemisphere,CBCL-depressive_prob_score,0.16075830302608204,0.30556944305569445,45
Right Crus I of cerebellar hemisphere,CBCL-externalizing_score,0.3309227583405364,0.026197380261973803,45
Right Crus I of cerebellar hemisphere,CBCL-internalizing_score,0.028619201665089113,0.8427157284271573,45
Right Crus I of cerebellar hemisphere,CBCL-obsessive_comp_prob_score,0.111438096377046,0.48175182481751827,45
Right Crus I of cerebellar hemisphere,CBCL-oppo_def_prob_score,0.2544865906970626,0.0897910208979102,45
Right Crus I of cerebellar hemisphere,CBCL-rule_break_behav_score,0.2865646833398726,0.0565943405659434,45
Right Crus I of cerebellar hemisphere,CBCL-sluggish_cogn_tempo_score,-0.013617613722385123,0.9299070092990701,45
Right Crus I of cerebellar hemisphere,CBCL-social_prob_score,0.12530629683138966,0.40435956404359563,45
Right Crus I of cerebellar hemisphere,CBCL-som_comp_score,0.10329077116124698,0.49495050494950504,45
Right Crus I of cerebellar hemisphere,CBCL-som_prob_score,0.15209772189325074,0.32096790320967905,45
Right Crus I of cerebellar hemisphere,CBCL-stress_prob_score,0.16371174853295714,0.3003699630036996,45
Right Crus I of cerebellar hemisphere,CBCL-thought_prob_score,0.21584237486845784,0.15298470152984703,45
Right Crus I of cerebellar hemisphere,CBCL-total_problems_score,0.212885180070627,0.1675832416758324,45
Right Superior parietal gyrus,CBCL-aggr_behav_score,0.21702536267189104,0.15398460153984603,45
Right Superior parietal gyrus,CBCL-anx_prob_score,0.32177821379810034,0.032396760323967606,45
Right Superior parietal gyrus,CBCL-anxious_score,0.19770095870742674,0.1897810218978102,45
Right Superior parietal gyrus,CBCL-attention_hyper_prob_score,0.2901089284340679,0.05419458054194581,45
Right Superior parietal gyrus,CBCL-attention_prob_score,0.35702220435085646,0.017798220177982202,45
Right Superior parietal gyrus,CBCL-conduct_prob_score,0.24502797446479446,0.10698930106989302,45
Right Superior parietal gyrus,CBCL-depressed_score,0.24118954417289898,0.11378862113788621,45
Right Superior parietal gyrus,CBCL-depressive_prob_score,0.24332624584551085,0.11378862113788621,45
Right Superior parietal gyrus,CBCL-externalizing_score,0.28875604777108116,0.0565943405659434,45
Right Superior parietal gyrus,CBCL-internalizing_score,0.3599924579816996,0.015598440155984402,45
Right Superior parietal gyrus,CBCL-obsessive_comp_prob_score,0.28135624452449404,0.05959404059594041,45
Right Superior parietal gyrus,CBCL-oppo_def_prob_score,0.18223235867170048,0.23617638236176383,45
Right Superior parietal gyrus,CBCL-rule_break_behav_score,0.29353934448364677,0.05299470052994701,45
Right Superior parietal gyrus,CBCL-sluggish_cogn_tempo_score,0.03927894611381438,0.8083191680831917,45
Right Superior parietal gyrus,CBCL-social_prob_score,0.3992810814288348,0.008599140085991401,45
Right Superior parietal gyrus,CBCL-som_comp_score,0.42106179067496563,0.004399560043995601,45
Right Superior parietal gyrus,CBCL-som_prob_score,0.3460804909838084,0.021997800219978002,45
Right Superior parietal gyrus,CBCL-stress_prob_score,0.32854889121272396,0.027797220277972202,45
Right Superior parietal gyrus,CBCL-thought_prob_score,0.23811129866917644,0.11558844115588442,45
Right Superior parietal gyrus,CBCL-total_problems_score,0.39663870392106304,0.008999100089991,45
Left Amygdala,CBCL-aggr_behav_score,0.21371604027677224,0.1533846615338466,45
Left Amygdala,CBCL-anx_prob_score,0.07007644067588137,0.6483351664833517,45
Left Amygdala,CBCL-anxious_score,0.03508458309045427,0.8271172882711729,45
Left Amygdala,CBCL-attention_hyper_prob_score,0.3419708670102951,0.022797720227977204,45
Left Amygdala,CBCL-attention_prob_score,0.2808715693921106,0.06359364063593641,45
Left Amygdala,CBCL-conduct_prob_score,0.2275548892813193,0.13878612138786123,45
Left Amygdala,CBCL-depressed_score,0.032575028940088,0.8493150684931506,45
Left Amygdala,CBCL-depressive_prob_score,0.11987841616523923,0.43315668433156684,45
Left Amygdala,CBCL-externalizing_score,0.29384513352946373,0.04939506049395061,45
Left Amygdala,CBCL-internalizing_score,0.05538345507410763,0.7193280671932807,45
Left Amygdala,CBCL-obsessive_comp_prob_score,0.34229791394621,0.0187981201879812,45
Left Amygdala,CBCL-oppo_def_prob_score,0.14098224462407205,0.3491650834916508,45
Left Amygdala,CBCL-rule_break_behav_score,0.3253277039273864,0.032996700329967,45
Left Amygdala,CBCL-sluggish_cogn_tempo_score,0.13863962513342845,0.35356464353564643,45
Left Amygdala,CBCL-social_prob_score,0.08282958604108807,0.5789421057894211,45
Left Amygdala,CBCL-som_comp_score,0.07169594704133614,0.6391360863913609,45
Left Amygdala,CBCL-som_prob_score,0.10266772511663101,0.4881511848815118,45
Left Amygdala,CBCL-stress_prob_score,0.16053416505961227,0.29217078292170784,45
Left Amygdala,CBCL-thought_prob_score,0.25732240009725915,0.08999100089991001,45
Left Amygdala,CBCL-total_problems_score,0.20135115328661474,0.18898110188981102,45
Left Superior parietal gyrus,CBCL-aggr_behav_score,0.2513099426853218,0.08739126087391261,45
Left Superior parietal gyrus,CBCL-anx_prob_score,0.12821788336795417,0.38516148385161486,45
Left Superior parietal gyrus,CBCL-anxious_score,0.0889787715640038,0.5447455254474552,45
Left Superior parietal gyrus,CBCL-attention_hyper_prob_score,0.398469249648254,0.0057994200579942,45
Left Superior parietal gyrus,CBCL-attention_prob_score,0.4164487849306417,0.0065993400659934,45
Left Superior parietal gyrus,CBCL-conduct_prob_score,0.3267264538361783,0.026597340265973404,45
Left Superior parietal gyrus,CBCL-depressed_score,0.1749648461627407,0.24617538246175383,45
Left Superior parietal gyrus,CBCL-depressive_prob_score,0.21133621905984312,0.1625837416258374,45
Left Superior parietal gyrus,CBCL-externalizing_score,0.34579346347866713,0.017798220177982202,45
Left Superior parietal gyrus,CBCL-internalizing_score,0.23849334720907592,0.11578842115788421,45
Left Superior parietal gyrus,CBCL-obsessive_comp_prob_score,0.17291200745310004,0.2545745425457454,45
Left Superior parietal gyrus,CBCL-oppo_def_prob_score,0.2822971514582056,0.05419458054194581,45
Left Superior parietal gyrus,CBCL-rule_break_behav_score,0.39889696618431136,0.0059994000599940004,45
Left Superior parietal gyrus,CBCL-sluggish_cogn_tempo_score,0.06733533619511037,0.6583341665833417,45
Left Superior parietal gyrus,CBCL-social_prob_score,0.41282053299324345,0.0057994200579942,45
Left Superior parietal gyrus,CBCL-som_comp_score,0.29839556113249127,0.04739526047395261,45
Left Superior parietal gyrus,CBCL-som_prob_score,0.2217651067938218,0.14658534146585342,45
Left Superior parietal gyrus,CBCL-stress_prob_score,0.30749740070181397,0.0413958604139586,45
Left Superior parietal gyrus,CBCL-thought_prob_score,0.2023480717892164,0.17898210178982102,45
Left Superior parietal gyrus,CBCL-total_problems_score,0.3855001294839311,0.007599240075992401,45
Left Fusiform gyrus,CBCL-aggr_behav_score,0.18882993586547883,0.21197880211978803,45
Left Fusiform gyrus,CBCL-anx_prob_score,0.06074180538128252,0.6779322067793221,45
Left Fusiform gyrus,CBCL-anxious_score,-0.0024012262191185434,0.9961003899610039,45
Left Fusiform gyrus,CBCL-attention_hyper_prob_score,0.21791287090138892,0.14358564143585642,45
Left Fusiform gyrus,CBCL-attention_prob_score,0.1125733778947433,0.44595540445955406,45
Left Fusiform gyrus,CBCL-conduct_prob_score,0.2233721430211824,0.1391860813918608,45
Left Fusiform gyrus,CBCL-depressed_score,0.11015061332318415,0.46795320467953205,45
Left Fusiform gyrus,CBCL-depressive_prob_score,0.04626768084579738,0.7535246475352465,45
Left Fusiform gyrus,CBCL-externalizing_score,0.25114968677731936,0.0923907609239076,45
Left Fusiform gyrus,CBCL-internalizing_score,0.06253825549037992,0.6801319868013199,45
Left Fusiform gyrus,CBCL-obsessive_comp_prob_score,0.12387924504719981,0.42355764423557646,45
Left Fusiform gyrus,CBCL-oppo_def_prob_score,0.1842283319320696,0.2233776622337766,45
Left Fusiform gyrus,CBCL-rule_break_behav_score,0.30225767091336436,0.0435956404359564,45
Left Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,-0.13145445206382828,0.38176182381761825,45
Left Fusiform gyrus,CBCL-social_prob_score,0.025286916892351408,0.8487151284871512,45
Left Fusiform gyrus,CBCL-som_comp_score,-0.02808428810658741,0.8601139886011399,45
Left Fusiform gyrus,CBCL-som_prob_score,-0.06783403266634548,0.6597340265973403,45
Left Fusiform gyrus,CBCL-stress_prob_score,0.2240196348708156,0.13358664133586642,45
Left Fusiform gyrus,CBCL-thought_prob_score,0.06275183303844294,0.6801319868013199,45
Left Fusiform gyrus,CBCL-total_problems_score,0.1568627642625673,0.3023697630236976,45
Right Posterior cingulate gyrus,CBCL-aggr_behav_score,0.10311848583190188,0.507949205079492,45
Right Posterior cingulate gyrus,CBCL-anx_prob_score,0.22503138656622226,0.13838616138386162,45
Right Posterior cingulate gyrus,CBCL-anxious_score,0.1207950189673245,0.4293570642935706,45
Right Posterior cingulate gyrus,CBCL-attention_hyper_prob_score,-0.03940977452471928,0.7933206679332067,45
Right Posterior cingulate gyrus,CBCL-attention_prob_score,0.024458103241958323,0.8659134086591341,45
Right Posterior cingulate gyrus,CBCL-conduct_prob_score,-0.03204523344459729,0.8437156284371563,45
Right Posterior cingulate gyrus,CBCL-depressed_score,-0.01014191622670781,0.9307069293070693,45
Right Posterior cingulate gyrus,CBCL-depressive_prob_score,0.1573235843606735,0.30816918308169183,45
Right Posterior cingulate gyrus,CBCL-externalizing_score,0.10224435932750346,0.5101489851014899,45
Right Posterior cingulate gyrus,CBCL-internalizing_score,0.03279283524124794,0.8439156084391561,45
Right Posterior cingulate gyrus,CBCL-obsessive_comp_prob_score,0.012041967429400193,0.9381061893810619,45
Right Posterior cingulate gyrus,CBCL-oppo_def_prob_score,0.05808282187674133,0.7157284271572842,45
Right Posterior cingulate gyrus,CBCL-rule_break_behav_score,-0.0024143057805371907,0.9817018298170183,45
Right Posterior cingulate gyrus,CBCL-sluggish_cogn_tempo_score,-0.07068841696092379,0.6499350064993501,45
Right Posterior cingulate gyrus,CBCL-social_prob_score,0.11621362592784072,0.45395460453954606,45
Right Posterior cingulate gyrus,CBCL-som_comp_score,0.018295293454050936,0.9059094090590941,45
Right Posterior cingulate gyrus,CBCL-som_prob_score,-0.14067452720307613,0.3591640835916408,45
Right Posterior cingulate gyrus,CBCL-stress_prob_score,0.07599720473749891,0.6191380861913809,45
Right Posterior cingulate gyrus,CBCL-thought_prob_score,-0.014092572673887608,0.9193080691930807,45
Right Posterior cingulate gyrus,CBCL-total_problems_score,0.06716099024519162,0.6665333466653335,45
"Left Superior frontal gyrus, dorsolateral",CBCL-aggr_behav_score,0.33814656233323914,0.023997600239976002,45
"Left Superior frontal gyrus, dorsolateral",CBCL-anx_prob_score,0.3619171455648754,0.017198280171982803,45
"Left Superior frontal gyrus, dorsolateral",CBCL-anxious_score,0.23552027165854378,0.1267873212678732,45
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_hyper_prob_score,0.27792170404323036,0.0655934406559344,45
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_prob_score,0.33190307129154795,0.027797220277972202,45
"Left Superior frontal gyrus, dorsolateral",CBCL-conduct_prob_score,0.30372134940542533,0.0463953604639536,45
"Left Superior frontal gyrus, dorsolateral",CBCL-depressed_score,0.29283943542017254,0.05599440055994401,45
"Left Superior frontal gyrus, dorsolateral",CBCL-depressive_prob_score,0.26103861857104904,0.0867913208679132,45
"Left Superior frontal gyrus, dorsolateral",CBCL-externalizing_score,0.3938423640805385,0.009599040095990401,45
"Left Superior frontal gyrus, dorsolateral",CBCL-internalizing_score,0.30487399551560207,0.0443955604439556,45
"Left Superior frontal gyrus, dorsolateral",CBCL-obsessive_comp_prob_score,0.33484653078547616,0.026597340265973404,45
"Left Superior frontal gyrus, dorsolateral",CBCL-oppo_def_prob_score,0.33405939134377804,0.026197380261973803,45
"Left Superior frontal gyrus, dorsolateral",CBCL-rule_break_behav_score,0.37871068729704205,0.012198780121987801,45
"Left Superior frontal gyrus, dorsolateral",CBCL-sluggish_cogn_tempo_score,0.17887659432318953,0.2465753424657534,45
"Left Superior frontal gyrus, dorsolateral",CBCL-social_prob_score,0.2625591685725516,0.0841915808419158,45
"Left Superior frontal gyrus, dorsolateral",CBCL-som_comp_score,0.18295293454050937,0.24137586241375864,45
"Left Superior frontal gyrus, dorsolateral",CBCL-som_prob_score,0.09878948000576927,0.49835016498350165,45
"Left Superior frontal gyrus, dorsolateral",CBCL-stress_prob_score,0.3286150908684186,0.0301969803019698,45
"Left Superior frontal gyrus, dorsolateral",CBCL-thought_prob_score,0.2530015641359256,0.09559044095590441,45
"Left Superior frontal gyrus, dorsolateral",CBCL-total_problems_score,0.37462518994471955,0.014798520147985201,45
Right Cuneus,CBCL-aggr_behav_score,0.19227163115640242,0.20577942205779423,45
Right Cuneus,CBCL-anx_prob_score,0.2874400911072546,0.058194180581941805,45
Right Cuneus,CBCL-anxious_score,0.19516633103169048,0.20257974202579743,45
Right Cuneus,CBCL-attention_hyper_prob_score,0.12054754560502366,0.4353564643535646,45
Right Cuneus,CBCL-attention_prob_score,0.24405220856570303,0.10798920107989202,45
Right Cuneus,CBCL-conduct_prob_score,0.22256257922889786,0.15058494150584942,45
Right Cuneus,CBCL-depressed_score,0.2547568758139253,0.09659034096590341,45
Right Cuneus,CBCL-depressive_prob_score,0.285889818326652,0.05679432056794321,45
Right Cuneus,CBCL-externalizing_score,0.22438241752868404,0.14578542145785423,45
Right Cuneus,CBCL-internalizing_score,0.2164327125922364,0.15598440155984403,45
Right Cuneus,CBCL-obsessive_comp_prob_score,0.06307063603906843,0.6699330066993301,45
Right Cuneus,CBCL-oppo_def_prob_score,0.22654296505189492,0.13978602139786023,45
Right Cuneus,CBCL-rule_break_behav_score,0.2235915408975276,0.148985101489851,45
Right Cuneus,CBCL-sluggish_cogn_tempo_score,0.2778951222442512,0.06059394060593941,45
Right Cuneus,CBCL-social_prob_score,0.22306910150969314,0.1441855814418558,45
Right Cuneus,CBCL-som_comp_score,0.04820235987524858,0.7513248675132487,45
Right Cuneus,CBCL-som_prob_score,-0.03793628853897492,0.7945205479452054,45
Right Cuneus,CBCL-stress_prob_score,0.2013131529675385,0.1835816418358164,45
Right Cuneus,CBCL-thought_prob_score,0.07126055616229961,0.628937106289371,45
Right Cuneus,CBCL-total_problems_score,0.25921901338011644,0.08959104089591041,45
Right Fusiform gyrus,CBCL-aggr_behav_score,0.1386606083554778,0.36176382361763826,45
Right Fusiform gyrus,CBCL-anx_prob_score,-0.0029337425211596385,0.9889011098890111,45
Right Fusiform gyrus,CBCL-anxious_score,-0.13306795297615262,0.39116088391160886,45
Right Fusiform gyrus,CBCL-attention_hyper_prob_score,0.17168090011440734,0.26017398260173985,45
Right Fusiform gyrus,CBCL-attention_prob_score,0.1563996547850632,0.30696930306969306,45
Right Fusiform gyrus,CBCL-conduct_prob_score,0.1851202538357368,0.22377762223777622,45
Right Fusiform gyrus,CBCL-depressed_score,0.09463549644656492,0.5337466253374663,45
Right Fusiform gyrus,CBCL-depressive_prob_score,0.006330657932321621,0.9663033696630337,45
Right Fusiform gyrus,CBCL-externalizing_score,0.21169274914414582,0.16478352164783522,45
Right Fusiform gyrus,CBCL-internalizing_score,-0.04981861030589586,0.7517248275172482,45
Right Fusiform gyrus,CBCL-obsessive_comp_prob_score,0.19839307665453804,0.19338066193380662,45
Right Fusiform gyrus,CBCL-oppo_def_prob_score,0.09527445696161925,0.5293470652934706,45
Right Fusiform gyrus,CBCL-rule_break_behav_score,0.2814678155809608,0.06459354064593541,45
Right Fusiform gyrus,CBCL-sluggish_cogn_tempo_score,0.027645808763033117,0.8607139286071392,45
Right Fusiform gyrus,CBCL-social_prob_score,0.09616992802366715,0.5295470452954705,45
Right Fusiform gyrus,CBCL-som_comp_score,-0.03213490658349906,0.8293170682931706,45
Right Fusiform gyrus,CBCL-som_prob_score,-0.08976374592958192,0.5395460453954605,45
Right Fusiform gyrus,CBCL-stress_prob_score,0.08294816858544088,0.5889411058894111,45
Right Fusiform gyrus,CBCL-thought_prob_score,0.1341453379995528,0.38236176382361764,45
Right Fusiform gyrus,CBCL-total_problems_score,0.13498106773518395,0.37396260373962603,45
Left Cuneus,CBCL-aggr_behav_score,0.23655036480309197,0.11998800119988001,45
Left Cuneus,CBCL-anx_prob_score,0.16769005547082935,0.2665733426657334,45
Left Cuneus,CBCL-anxious_score,0.1489427263136585,0.32156784321567844,45
Left Cuneus,CBCL-attention_hyper_prob_score,0.16525611334315055,0.27877212278772123,45
Left Cuneus,CBCL-attention_prob_score,0.22673322735112714,0.13138686131386862,45
Left Cuneus,CBCL-conduct_prob_score,0.18417576274473813,0.2201779822017798,45
Left Cuneus,CBCL-depressed_score,0.15669596395304186,0.2943705629437056,45
Left Cuneus,CBCL-depressive_prob_score,0.327577874285238,0.0313968603139686,45
Left Cuneus,CBCL-externalizing_score,0.23376748477141548,0.1151884811518848,45
Left Cuneus,CBCL-internalizing_score,0.14084357115735982,0.3461653834616538,45
Left Cuneus,CBCL-obsessive_comp_prob_score,-0.023219042170500928,0.8767123287671232,45
Left Cuneus,CBCL-oppo_def_prob_score,0.305583506162512,0.042195780421957804,45
Left Cuneus,CBCL-rule_break_behav_score,0.16685535505490362,0.2645735426457354,45
Left Cuneus,CBCL-sluggish_cogn_tempo_score,0.10045556253498172,0.503949605039496,45
Left Cuneus,CBCL-social_prob_score,0.2469622513292378,0.09679032096790322,45
Left Cuneus,CBCL-som_comp_score,-0.021198236695837615,0.8967103289671033,45
Left Cuneus,CBCL-som_prob_score,-0.05288516060266021,0.7405259474052595,45
Left Cuneus,CBCL-stress_prob_score,0.21104450235465724,0.15078492150784922,45
Left Cuneus,CBCL-thought_prob_score,0.05052054354789897,0.718928107189281,45
Left Cuneus,CBCL-total_problems_score,0.2389191262402548,0.10898910108989102,45
"Left Inferior frontal gyrus, triangular part",CBCL-aggr_behav_score,0.18552061347036003,0.20837916208379162,45
"Left Inferior frontal gyrus, triangular part",CBCL-anx_prob_score,0.13181838555301373,0.37696230376962303,45
"Left Inferior frontal gyrus, triangular part",CBCL-anxious_score,0.012139532552210413,0.9391060893910609,45
"Left Inferior frontal gyrus, triangular part",CBCL-attention_hyper_prob_score,0.15128054624278794,0.3123687631236876,45
"Left Inferior frontal gyrus, triangular part",CBCL-attention_prob_score,0.2573389078944426,0.0795920407959204,45
"Left Inferior frontal gyrus, triangular part",CBCL-conduct_prob_score,0.1937556009534388,0.196980301969803,45
"Left Inferior frontal gyrus, triangular part",CBCL-depressed_score,0.1683826753665992,0.26177382261773824,45
"Left Inferior frontal gyrus, triangular part",CBCL-depressive_prob_score,0.10331094966150392,0.49635036496350365,45
"Left Inferior frontal gyrus, triangular part",CBCL-externalizing_score,0.23237955229185658,0.134986501349865,45
"Left Inferior frontal gyrus, triangular part",CBCL-internalizing_score,0.05518471061810007,0.7229277072292771,45
"Left Inferior frontal gyrus, triangular part",CBCL-obsessive_comp_prob_score,0.1700512085610326,0.26877312268773124,45
"Left Inferior frontal gyrus, triangular part",CBCL-oppo_def_prob_score,0.20971025722278203,0.1733826617338266,45
"Left Inferior frontal gyrus, triangular part",CBCL-rule_break_behav_score,0.2387480160753444,0.11958804119588042,45
