ROI,Behavior,Corr,p-value,nsamples
Left Amygdala,CBCL-internalizing_score,-0.11866111313364182,0.783921607839216,9
Left Amygdala,CBCL-externalizing_score,-0.09999999999999999,0.7973202679732027,9
Left Amygdala,CBCL-total_problems_score,-0.21666666666666667,0.5709429057094291,9
Left Amygdala,CBCL-attention_prob_score,-0.2773207162492859,0.45335466453354667,9
Left Amygdala,"V24 ADOS_Derived,restricted_repetitive_behavior_total",0.20862751514880346,0.527947205279472,12
Left Amygdala,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.10910894511799621,0.8158730158730159,7
Left Amygdala,"V24 ADOS_Derived,social_affect_total",-0.014237129446267177,0.9701029897010299,12
Left Amygdala,"V36 ADOS_Derived,social_affect_total",-0.4504687313477795,0.3111111111111111,7
Left Fusiform gyrus,CBCL-social_prob_score,-0.14864320106631715,0.7017298270172982,9
Left Fusiform gyrus,CBCL-thought_prob_score,0.00840365806816018,0.9679032096790321,9
Left Fusiform gyrus,CBCL-anx_prob_score,0.3672361438109012,0.34836516348365165,9
Left Fusiform gyrus,CBCL-internalizing_score,-0.01695158759052026,0.9761023897610239,9
Left Fusiform gyrus,CBCL-externalizing_score,-0.11666666666666665,0.7847215278472153,9
Left Fusiform gyrus,CBCL-total_problems_score,0.15,0.710928907109289,9
Left Fusiform gyrus,CBCL-attention_prob_score,0.19328413556768412,0.6051394860513949,9
Left Fusiform gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.10980395534147552,0.7233276672332767,12
Left Fusiform gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.2545875386086578,0.5714285714285714,7
Left Fusiform gyrus,"V24 ADOS_Derived,social_affect_total",-0.042711388338801524,0.8899110088991101,12
Left Fusiform gyrus,"V36 ADOS_Derived,social_affect_total",0.594618725379069,0.173015873015873,7
Left Superior parietal gyrus,CBCL-social_prob_score,0.2710552490032842,0.4811518848115188,9
Left Superior parietal gyrus,CBCL-thought_prob_score,0.4201829034080089,0.270972902709729,9
Left Superior parietal gyrus,CBCL-anx_prob_score,0.5421104980065684,0.140985901409859,9
Left Superior parietal gyrus,CBCL-internalizing_score,0.23732222626728364,0.5477452254774523,9
Left Superior parietal gyrus,CBCL-externalizing_score,0.21666666666666667,0.5807419258074192,9
Left Superior parietal gyrus,CBCL-total_problems_score,0.45,0.24297570242975702,9
Left Superior parietal gyrus,CBCL-attention_prob_score,0.5042194840896107,0.17938206179382063,9
Left Superior parietal gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.029281054757726806,0.9253074692530747,12
Left Superior parietal gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.6000991981489792,0.16507936507936508,7
Left Superior parietal gyrus,"V24 ADOS_Derived,social_affect_total",0.16372698863207252,0.6043395660433957,12
Left Superior parietal gyrus,"V36 ADOS_Derived,social_affect_total",0.7207499701564473,0.07777777777777778,7
Right Superior parietal gyrus,CBCL-social_prob_score,0.6208039573946187,0.0837916208379162,9
Right Superior parietal gyrus,CBCL-thought_prob_score,0.5462377744304117,0.12758724127587243,9
Right Superior parietal gyrus,CBCL-anx_prob_score,0.2885426844228509,0.45755424457554245,9
Right Superior parietal gyrus,CBCL-internalizing_score,0.2203706386767634,0.5753424657534246,9
Right Superior parietal gyrus,CBCL-externalizing_score,0.31666666666666665,0.42695730426957307,9
Right Superior parietal gyrus,CBCL-total_problems_score,0.35,0.34896510348965104,9
Right Superior parietal gyrus,CBCL-attention_prob_score,0.46220119374880986,0.21877812218778123,9
Right Superior parietal gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.23424843806181445,0.4647535246475352,12
Right Superior parietal gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.9456108576893005,0.004761904761904762,7
Right Superior parietal gyrus,"V24 ADOS_Derived,social_affect_total",0.21711622405557449,0.501949805019498,12
Right Superior parietal gyrus,"V36 ADOS_Derived,social_affect_total",0.41443123283995714,0.35555555555555557,7
Right Thalamus,CBCL-social_prob_score,0.23608037816415078,0.5373462653734626,9
Right Thalamus,CBCL-thought_prob_score,0.1176512129542425,0.7667233276672333,9
Right Thalamus,CBCL-anx_prob_score,-0.026231153129350083,0.9381061893810619,9
Right Thalamus,CBCL-internalizing_score,-0.3051285766293647,0.42075792420757924,9
Right Thalamus,CBCL-externalizing_score,0.09999999999999999,0.815918408159184,9
Right Thalamus,CBCL-total_problems_score,0.21666666666666667,0.5855414458554145,9
Right Thalamus,CBCL-attention_prob_score,0.29412803238560625,0.45435456454354567,9
Right Thalamus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.3440523934032899,0.2833716628337166,12
Right Thalamus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.6728384948943099,0.10793650793650794,7
Right Thalamus,"V24 ADOS_Derived,social_affect_total",0.32745397726414505,0.30056994300569945,12
Right Thalamus,"V36 ADOS_Derived,social_affect_total",-0.03603749850782236,0.9492063492063492,7
"Left Superior frontal gyrus, dorsolateral",CBCL-social_prob_score,0.3847235792304679,0.31216878312168783,9
"Left Superior frontal gyrus, dorsolateral",CBCL-thought_prob_score,0.32774266465824703,0.38116188381161886,9
"Left Superior frontal gyrus, dorsolateral",CBCL-anx_prob_score,0.0699497416782669,0.8579142085791421,9
"Left Superior frontal gyrus, dorsolateral",CBCL-internalizing_score,-0.16951587590520262,0.6657334266573343,9
"Left Superior frontal gyrus, dorsolateral",CBCL-externalizing_score,0.2333333333333333,0.5477452254774523,9
"Left Superior frontal gyrus, dorsolateral",CBCL-total_problems_score,0.3,0.4323567643235676,9
"Left Superior frontal gyrus, dorsolateral",CBCL-attention_prob_score,0.3613572969308877,0.3367663233676632,9
"Left Superior frontal gyrus, dorsolateral","V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.08418303242846455,0.8049195080491951,12
"Left Superior frontal gyrus, dorsolateral","V36 ADOS_Derived,restricted_repetitive_behavior_total",0.8365019125713042,0.02857142857142857,7
"Left Superior frontal gyrus, dorsolateral","V24 ADOS_Derived,social_affect_total",0.17796411807833973,0.5947405259474052,12
"Left Superior frontal gyrus, dorsolateral","V36 ADOS_Derived,social_affect_total",0.30631873731649006,0.5007936507936508,7
Right Fusiform gyrus,CBCL-social_prob_score,0.21859294274458407,0.5741425857414258,9
Right Fusiform gyrus,CBCL-thought_prob_score,0.36976095499904793,0.31956804319568044,9
Right Fusiform gyrus,CBCL-anx_prob_score,0.19236178961523395,0.6081391860813918,9
Right Fusiform gyrus,CBCL-internalizing_score,0.15256428831468236,0.7057294270572942,9
Right Fusiform gyrus,CBCL-externalizing_score,0.09999999999999999,0.8115188481151885,9
Right Fusiform gyrus,CBCL-total_problems_score,0.31666666666666665,0.42475752424757524,9
Right Fusiform gyrus,CBCL-attention_prob_score,0.46220119374880986,0.20677932206779323,9
Right Fusiform gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",0.15738566932278156,0.6427357264273572,12
Right Fusiform gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",-0.0727392967453308,0.8888888888888888,7
Right Fusiform gyrus,"V24 ADOS_Derived,social_affect_total",-0.2954204360100439,0.33136686331366866,12
Right Fusiform gyrus,"V36 ADOS_Derived,social_affect_total",0.6306562238868914,0.14365079365079364,7
Left Cuneus,CBCL-social_prob_score,-0.008743717709783362,0.9923007699230078,9
Left Cuneus,CBCL-thought_prob_score,0.10084389681792215,0.7823217678232177,9
Left Cuneus,CBCL-anx_prob_score,0.0699497416782669,0.8837116288371163,9
Left Cuneus,CBCL-internalizing_score,-0.2203706386767634,0.5875412458754125,9
Left Cuneus,CBCL-externalizing_score,-0.016666666666666666,0.9949005099490051,9
Left Cuneus,CBCL-total_problems_score,0.21666666666666667,0.591940805919408,9
Left Cuneus,CBCL-attention_prob_score,0.2857243743174461,0.43155684431556846,9
Left Cuneus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.5343792493285141,0.07119288071192881,12
Left Cuneus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.7092081432669755,0.08571428571428572,7
Left Cuneus,"V24 ADOS_Derived,social_affect_total",0.1922012475246069,0.5565443455654434,12
Left Cuneus,"V36 ADOS_Derived,social_affect_total",0.6306562238868914,0.14365079365079364,7
"Left Inferior frontal gyrus, triangular part",CBCL-social_prob_score,0.008743717709783362,1.0,9
"Left Inferior frontal gyrus, triangular part",CBCL-thought_prob_score,0.38656827113536824,0.30956904309569044,9
"Left Inferior frontal gyrus, triangular part",CBCL-anx_prob_score,0.47216075632830157,0.20237976202379762,9
"Left Inferior frontal gyrus, triangular part",CBCL-internalizing_score,0.18646746349572288,0.6443355664433557,9
"Left Inferior frontal gyrus, triangular part",CBCL-externalizing_score,0.09999999999999999,0.7935206479352065,9
"Left Inferior frontal gyrus, triangular part",CBCL-total_problems_score,0.3666666666666667,0.3307669233076692,9
"Left Inferior frontal gyrus, triangular part",CBCL-attention_prob_score,0.37816461306720806,0.32456754324567544,9
"Left Inferior frontal gyrus, triangular part","V24 ADOS_Derived,restricted_repetitive_behavior_total",0.06588237320488531,0.8383161683831617,12
"Left Inferior frontal gyrus, triangular part","V36 ADOS_Derived,restricted_repetitive_behavior_total",0.4000661320993194,0.37936507936507935,7
"Left Inferior frontal gyrus, triangular part","V24 ADOS_Derived,social_affect_total",0.08186349431603626,0.8117188281171883,12
"Left Inferior frontal gyrus, triangular part","V36 ADOS_Derived,social_affect_total",0.7207499701564473,0.07777777777777778,7
Right Cuneus,CBCL-social_prob_score,0.0,0.9917008299170083,9
Right Cuneus,CBCL-thought_prob_score,0.19328413556768412,0.6335366463353664,9
Right Cuneus,CBCL-anx_prob_score,0.5595979334261352,0.11818818118188182,9
Right Cuneus,CBCL-internalizing_score,0.11866111313364182,0.7617238276172382,9
Right Cuneus,CBCL-externalizing_score,0.016666666666666666,0.9811018898110189,9
Right Cuneus,CBCL-total_problems_score,0.2333333333333333,0.5627437256274372,9
Right Cuneus,CBCL-attention_prob_score,0.235302425908485,0.5363463653634637,9
Right Cuneus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.2964706794219839,0.34336566343365665,12
Right Cuneus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.6728384948943099,0.10793650793650794,7
Right Cuneus,"V24 ADOS_Derived,social_affect_total",0.28118330656377677,0.38376162383761625,12
Right Cuneus,"V36 ADOS_Derived,social_affect_total",0.594618725379069,0.173015873015873,7
Right Middle frontal gyrus,CBCL-social_prob_score,0.22733666045436743,0.5329467053294671,9
Right Middle frontal gyrus,CBCL-thought_prob_score,0.605063380907533,0.09599040095990401,9
Right Middle frontal gyrus,CBCL-anx_prob_score,0.6732662636533189,0.04999500049995,9
Right Middle frontal gyrus,CBCL-internalizing_score,0.6272087408492496,0.07899210078992101,9
Right Middle frontal gyrus,CBCL-externalizing_score,0.45,0.22097790220977903,9
Right Middle frontal gyrus,CBCL-total_problems_score,0.7,0.04659534046595341,9
Right Middle frontal gyrus,CBCL-attention_prob_score,0.7143109357936153,0.039196080391960805,9
Right Middle frontal gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",0.17934646039107668,0.5701429857014298,12
Right Middle frontal gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.09092412093166351,0.846031746031746,7
Right Middle frontal gyrus,"V24 ADOS_Derived,social_affect_total",-0.14948985918580535,0.6241375862413758,12
Right Middle frontal gyrus,"V36 ADOS_Derived,social_affect_total",0.702731220902536,0.08968253968253968,7
"Right Superior frontal gyrus, dorsolateral",CBCL-social_prob_score,0.11366833022718371,0.7871212878712128,9
"Right Superior frontal gyrus, dorsolateral",CBCL-thought_prob_score,0.47060485181697,0.205979402059794,9
"Right Superior frontal gyrus, dorsolateral",CBCL-anx_prob_score,0.2797989667130676,0.45615438456154384,9
"Right Superior frontal gyrus, dorsolateral",CBCL-internalizing_score,0.10170952554312156,0.7793220677932207,9
"Right Superior frontal gyrus, dorsolateral",CBCL-externalizing_score,0.18333333333333335,0.6415358464153584,9
"Right Superior frontal gyrus, dorsolateral",CBCL-total_problems_score,0.41666666666666663,0.2655734426557344,9
"Right Superior frontal gyrus, dorsolateral",CBCL-attention_prob_score,0.4874121679532904,0.1845815418458154,9
"Right Superior frontal gyrus, dorsolateral","V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.21594777883823518,0.49375062493750627,12
"Right Superior frontal gyrus, dorsolateral","V36 ADOS_Derived,restricted_repetitive_behavior_total",0.5091750772173156,0.2492063492063492,7
"Right Superior frontal gyrus, dorsolateral","V24 ADOS_Derived,social_affect_total",0.014237129446267177,0.9837016298370163,12
"Right Superior frontal gyrus, dorsolateral","V36 ADOS_Derived,social_affect_total",0.4684874806016907,0.2873015873015873,7
Left Middle frontal gyrus,CBCL-social_prob_score,0.21859294274458407,0.5883411658834117,9
Left Middle frontal gyrus,CBCL-thought_prob_score,0.4117792453398488,0.265973402659734,9
Left Middle frontal gyrus,CBCL-anx_prob_score,0.2011055073250173,0.5913408659134086,9
Left Middle frontal gyrus,CBCL-internalizing_score,0.01695158759052026,0.9821017898210179,9
Left Middle frontal gyrus,CBCL-externalizing_score,0.16666666666666669,0.6635336466353364,9
Left Middle frontal gyrus,CBCL-total_problems_score,0.38333333333333336,0.32056794320567944,9
Left Middle frontal gyrus,CBCL-attention_prob_score,0.47060485181697,0.2101789821017898,9
Left Middle frontal gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.029281054757726806,0.9365063493650635,12
Left Middle frontal gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.43643578047198484,0.33015873015873015,7
Left Middle frontal gyrus,"V24 ADOS_Derived,social_affect_total",-0.03203354125410115,0.9107089291070893,12
Left Middle frontal gyrus,"V36 ADOS_Derived,social_affect_total",0.6306562238868914,0.14365079365079364,7
Left Insula,CBCL-social_prob_score,0.2797989667130676,0.47215278472152783,9
Left Insula,CBCL-thought_prob_score,0.25210974204480535,0.49835016498350165,9
Left Insula,CBCL-anx_prob_score,0.10492461251740033,0.7857214278572143,9
Left Insula,CBCL-internalizing_score,-0.11866111313364182,0.7915208479152085,9
Left Insula,CBCL-externalizing_score,0.35,0.3591640835916408,9
Left Insula,CBCL-total_problems_score,0.41666666666666663,0.271972802719728,9
Left Insula,CBCL-attention_prob_score,0.4117792453398488,0.283971602839716,9
Left Insula,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.1281046145650548,0.6823317668233176,12
Left Insula,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.7092081432669755,0.08571428571428572,7
Left Insula,"V24 ADOS_Derived,social_affect_total",0.2562683300328092,0.415958404159584,12
Left Insula,"V36 ADOS_Derived,social_affect_total",0.30631873731649006,0.5007936507936508,7
Left Anterior cingulate and paracingulate gyri,CBCL-social_prob_score,0.026231153129350083,0.9599040095990401,9
Left Anterior cingulate and paracingulate gyri,CBCL-thought_prob_score,0.2016877936358443,0.6091390860913909,9
Left Anterior cingulate and paracingulate gyri,CBCL-anx_prob_score,-0.12241204793696706,0.7519248075192481,9
Left Anterior cingulate and paracingulate gyri,CBCL-internalizing_score,-0.23732222626728364,0.531946805319468,9
Left Anterior cingulate and paracingulate gyri,CBCL-externalizing_score,0.19999999999999998,0.6301369863013698,9
Left Anterior cingulate and paracingulate gyri,CBCL-total_problems_score,0.15,0.7013298670132987,9
Left Anterior cingulate and paracingulate gyri,CBCL-attention_prob_score,0.10924755488608233,0.7775222477752225,9
Left Anterior cingulate and paracingulate gyri,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.1244444827203389,0.6839316068393161,12
Left Anterior cingulate and paracingulate gyri,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.5273599014036483,0.23809523809523808,7
Left Anterior cingulate and paracingulate gyri,"V24 ADOS_Derived,social_affect_total",-0.042711388338801524,0.9033096690330967,12
Left Anterior cingulate and paracingulate gyri,"V36 ADOS_Derived,social_affect_total",-0.01801874925391118,0.9880952380952381,7
Left Posterior cingulate gyrus,CBCL-social_prob_score,0.23608037816415078,0.535946405359464,9
Left Posterior cingulate gyrus,CBCL-thought_prob_score,0.2773207162492859,0.45735426457354267,9
Left Posterior cingulate gyrus,CBCL-anx_prob_score,0.12241204793696706,0.7427257274272573,9
Left Posterior cingulate gyrus,CBCL-internalizing_score,0.2881769890388444,0.46115388461153883,9
Left Posterior cingulate gyrus,CBCL-externalizing_score,0.6833333333333333,0.04999500049995,9
Left Posterior cingulate gyrus,CBCL-total_problems_score,0.6333333333333333,0.0683931606839316,9
Left Posterior cingulate gyrus,CBCL-attention_prob_score,0.4958158260214505,0.17998200179982002,9
Left Posterior cingulate gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",0.38797397553988017,0.21797820217978203,12
Left Posterior cingulate gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.2727723627949905,0.5571428571428572,7
Left Posterior cingulate gyrus,"V24 ADOS_Derived,social_affect_total",0.1245748826548378,0.704929507049295,12
Left Posterior cingulate gyrus,"V36 ADOS_Derived,social_affect_total",0.01801874925391118,0.9880952380952381,7
Left Thalamus,CBCL-social_prob_score,0.2885426844228509,0.43715628437156284,9
Left Thalamus,CBCL-thought_prob_score,0.29412803238560625,0.44475552444755523,9
Left Thalamus,CBCL-anx_prob_score,0.31477383755220106,0.40775922407759224,9
Left Thalamus,CBCL-internalizing_score,-0.05085476277156078,0.9149085091490851,9
Left Thalamus,CBCL-externalizing_score,0.15,0.6935306469353064,9
Left Thalamus,CBCL-total_problems_score,0.26666666666666666,0.48255174482551744,9
Left Thalamus,CBCL-attention_prob_score,0.29412803238560625,0.44895510448955106,9
Left Thalamus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.44653608505533376,0.14438556144385561,12
Left Thalamus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.8365019125713042,0.02857142857142857,7
Left Thalamus,"V24 ADOS_Derived,social_affect_total",0.5908408720200878,0.050994900509949,12
Left Thalamus,"V36 ADOS_Derived,social_affect_total",0.198206241793023,0.6674603174603174,7
Left Superior temporal gyrus,CBCL-social_prob_score,-0.2797989667130676,0.44995500449955006,9
Left Superior temporal gyrus,CBCL-thought_prob_score,0.10924755488608233,0.7507249275072493,9
Left Superior temporal gyrus,CBCL-anx_prob_score,0.3235175552619844,0.39616038396160386,9
Left Superior temporal gyrus,CBCL-internalizing_score,0.15256428831468236,0.7173282671732827,9
Left Superior temporal gyrus,CBCL-externalizing_score,-0.06666666666666667,0.8907109289071092,9
Left Superior temporal gyrus,CBCL-total_problems_score,0.26666666666666666,0.46495350464953505,9
Left Superior temporal gyrus,CBCL-attention_prob_score,0.29412803238560625,0.42275772422757724,9
Left Superior temporal gyrus,"V24 ADOS_Derived,restricted_repetitive_behavior_total",-0.14640527378863402,0.6531346865313469,12
Left Superior temporal gyrus,"V36 ADOS_Derived,restricted_repetitive_behavior_total",0.09092412093166351,0.846031746031746,7
Left Superior temporal gyrus,"V24 ADOS_Derived,social_affect_total",0.021355694169400762,0.9367063293670633,12
Left Superior temporal gyrus,"V36 ADOS_Derived,social_affect_total",0.594618725379069,0.173015873015873,7
"Right Inferior frontal gyrus, triangular part",CBCL-social_prob_score,0.43718588548916815,0.258974102589741,9
"Right Inferior frontal gyrus, triangular part",CBCL-thought_prob_score,0.6470816712483338,0.062993700629937,9
"Right Inferior frontal gyrus, triangular part",CBCL-anx_prob_score,0.6208039573946187,0.0877912208779122,9
"Right Inferior frontal gyrus, triangular part",CBCL-internalizing_score,0.8136762043449725,0.009599040095990401,9
"Right Inferior frontal gyrus, triangular part",CBCL-externalizing_score,0.7999999999999999,0.015398460153984602,9
"Right Inferior frontal gyrus, triangular part",CBCL-total_problems_score,0.9166666666666666,0.001999800019998,9
"Right Inferior frontal gyrus, triangular part",CBCL-attention_prob_score,0.8655767810204984,0.005599440055994401,9
"Right Inferior frontal gyrus, triangular part","V24 ADOS_Derived,restricted_repetitive_behavior_total",0.3733334481610167,0.23997600239976002,12
"Right Inferior frontal gyrus, triangular part","V36 ADOS_Derived,restricted_repetitive_behavior_total",0.23640271442232513,0.6,7
"Right Inferior frontal gyrus, triangular part","V24 ADOS_Derived,social_affect_total",-0.03915210597723474,0.9165083491650835,12
"Right Inferior frontal gyrus, triangular part","V36 ADOS_Derived,social_affect_total",0.4504687313477795,0.3111111111111111,7
Left Precuneus,CBCL-social_prob_score,-0.3497487083913345,0.36376362363763626,9
Left Precuneus,CBCL-thought_prob_score,-0.07563292261344162,0.8503149685031497,9
Left Precuneus,CBCL-anx_prob_score,0.4022110146500346,0.28117188281171884,9
